bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,lat,long,view,waterfront
4,2.5,1889,6000,2.0,3,7,47.2676,-122.256,0,0
3,2.0,1360,9688,1.0,4,7,47.2574,-122.31,0,0
4,3.25,4160,35654,2.0,3,8,47.4683,-122.008,0,0
4,1.0,1510,1501,1.5,3,7,47.6526,-122.342,0,0
6,2.0,2220,8797,1.0,3,7,47.2977,-122.227,0,0
3,2.25,1900,3960,1.5,3,8,47.6122,-122.298,0,0
4,2.5,3220,7873,2.0,3,10,47.5849,-122.03,0,0
2,1.0,1370,9460,1.0,3,6,47.6238,-122.191,0,0
2,1.0,1230,1820,2.0,4,7,47.6684,-122.401,0,0
2,1.0,1040,11500,1.0,5,7,47.2791,-122.3,0,0
4,2.75,3220,4392,1.5,4,9,47.6713,-122.276,0,0
4,2.5,1980,5909,2.0,3,8,47.3913,-122.185,0,0
2,1.0,880,4000,1.0,3,7,47.6847,-122.387,0,0
3,1.75,1900,43700,1.5,4,6,47.7265,-122.136,0,0
3,1.75,1690,8190,1.0,4,8,47.5857,-122.172,0,0
3,2.0,1640,9234,1.0,5,7,47.5162,-122.274,0,0
3,3.0,1833,1706,3.0,3,9,47.6827,-122.325,0,0
3,2.75,1960,2500,1.5,5,7,47.6744,-122.353,0,0
3,1.75,1460,9261,1.0,3,7,47.5155,-122.189,0,0
5,2.5,2570,61855,1.0,4,7,47.3013,-122.109,0,0
2,1.0,2160,2192,1.0,5,8,47.6364,-122.371,0,0
4,2.25,2550,7650,2.0,4,9,47.5296,-122.342,2,0
3,1.75,1270,12420,1.0,4,7,47.5387,-122.179,0,0
3,1.75,2130,9775,1.0,4,8,47.5326,-122.049,0,0
2,2.0,1540,54450,2.0,3,7,47.638,-121.953,0,0
4,2.75,2840,11900,1.0,4,9,47.5271,-122.386,3,0
3,1.0,1070,6440,1.0,4,7,47.3186,-122.373,0,0
3,2.5,2310,7348,1.0,3,8,47.7116,-122.019,3,0
6,4.5,3300,7561,2.0,3,8,47.6795,-122.104,0,0
3,1.75,1980,6760,1.0,4,8,47.6398,-122.113,0,0
5,3.0,4180,8561,2.0,3,7,47.6833,-122.04,0,0
3,2.5,1700,6200,2.0,3,8,47.2621,-122.221,0,0
3,2.5,2050,40003,1.0,4,8,47.47,-122.0,0,0
4,3.25,2400,29252,2.0,4,8,47.743,-122.131,0,0
3,1.0,1210,9622,1.0,3,8,47.5728,-122.179,1,0
3,1.75,1580,7344,1.0,5,7,47.5256,-122.38,0,0
2,2.5,2395,6143,1.0,3,8,47.7114,-122.029,0,0
4,1.5,2010,7561,1.5,4,7,47.311,-122.227,0,0
5,3.5,4460,2975,3.0,3,10,47.6313,-122.37,2,0
4,2.5,3190,8195,2.0,3,10,47.3555,-122.003,0,0
5,2.0,1540,9629,1.0,4,7,47.4915,-122.143,0,0
2,1.0,820,5040,1.0,3,7,47.6498,-122.388,0,0
3,1.0,1060,7246,1.0,4,6,47.4936,-122.165,0,0
3,1.75,1760,26055,1.0,3,7,47.3664,-122.1,0,0
4,3.0,1984,4419,2.0,3,7,47.3514,-122.213,0,0
2,1.0,690,5200,1.0,3,6,47.556,-122.395,0,0
4,2.5,2830,14538,2.0,3,8,47.5405,-121.882,0,0
3,1.0,1010,7245,1.0,3,7,47.3338,-122.306,0,0
3,3.0,2130,5000,1.5,3,7,47.5451,-122.284,0,0
3,2.75,2190,11060,1.0,4,7,47.6893,-122.208,0,0
5,2.5,1940,9389,1.0,4,7,47.7438,-122.328,0,0
4,1.75,1910,77574,1.0,4,8,47.3932,-122.12,0,0
3,1.75,1720,8102,1.0,5,6,47.7336,-122.29,0,0
3,2.25,1580,12177,1.0,3,7,47.6254,-122.045,0,0
3,1.0,1320,8220,1.0,3,7,47.3697,-122.309,0,0
4,2.5,2200,110642,1.0,5,7,47.7409,-122.052,0,0
2,2.25,1010,1107,2.0,3,8,47.6363,-122.371,0,0
2,1.5,1140,2500,1.0,3,7,47.5707,-122.359,1,0
4,2.75,2960,5040,2.0,3,9,47.5747,-122.408,3,0
3,1.75,2420,14862,1.0,3,8,47.3301,-122.365,0,0
4,1.75,2140,8162,1.0,3,7,47.3096,-122.377,0,0
5,2.75,2510,28185,1.0,4,7,47.7719,-122.282,0,0
3,2.5,2920,434728,2.0,4,8,47.3809,-122.13,3,0
2,1.75,1320,3420,1.0,3,7,47.6639,-122.399,1,0
3,2.5,2730,7136,2.0,3,8,47.3938,-122.321,0,0
3,2.5,1360,7293,2.0,3,8,47.3304,-122.302,0,0
3,1.75,1240,7620,1.0,3,7,47.4576,-122.348,0,0
2,1.0,1140,3750,1.0,4,7,47.6619,-122.343,0,0
3,1.0,1160,10988,1.0,3,7,47.6818,-122.165,0,0
3,1.0,880,19600,1.0,4,7,47.2707,-122.34,0,0
3,3.25,1210,941,2.0,3,8,47.7114,-122.356,0,0
3,1.75,1750,3250,1.5,4,7,47.6807,-122.366,0,0
3,2.5,2610,35000,2.0,3,10,47.7377,-122.101,0,0
3,1.75,1470,7650,1.0,3,7,47.4818,-122.161,0,0
4,2.5,2440,11005,2.0,3,9,47.5318,-122.176,0,0
2,1.0,1100,4160,1.0,3,7,47.6352,-122.352,0,0
3,2.5,2990,32239,2.0,4,8,47.7718,-122.095,0,0
3,3.25,3130,9302,2.0,3,8,47.3078,-122.338,0,0
3,1.5,1250,7500,1.0,3,7,47.3719,-122.215,0,0
5,2.75,3090,19865,1.0,4,9,47.6232,-122.235,0,0
3,3.25,3710,38509,2.0,3,10,47.693,-121.868,0,0
4,2.5,2470,5954,2.0,3,8,47.7685,-122.236,0,0
4,2.75,3720,9450,1.0,5,10,47.5627,-122.156,4,0
4,2.25,2200,9351,1.0,5,7,47.7448,-122.333,0,0
3,1.75,1670,9600,1.0,5,8,47.5754,-122.233,0,0
3,2.25,1410,7740,1.0,5,6,47.523,-122.371,0,0
5,1.75,2180,9178,1.0,3,7,47.4364,-122.28,0,0
4,2.25,2480,36974,2.0,4,9,47.6441,-122.154,0,0
3,2.5,3090,7708,2.0,3,10,47.6868,-122.108,0,0
3,1.75,1670,39639,1.0,4,8,47.5929,-121.989,0,0
4,3.0,3150,7778,2.0,3,9,47.5972,-122.018,0,0
4,2.0,2470,5080,1.5,3,6,47.5308,-122.348,0,0
4,2.5,3340,6924,2.0,3,8,47.495,-122.149,0,0
3,2.5,2530,13446,2.0,3,9,47.7345,-121.961,0,0
4,2.5,1984,32400,1.0,3,8,47.36,-122.318,0,0
5,3.0,2750,10000,1.0,4,7,47.5878,-122.13,0,0
3,1.5,1240,9196,1.0,3,8,47.7562,-122.094,0,0
3,2.25,3650,5353,2.0,4,7,47.5949,-122.291,4,0
3,1.0,1700,6356,1.5,3,7,47.5677,-122.281,0,0
3,1.0,1110,7128,1.0,3,7,47.6968,-122.124,0,0
3,2.75,3580,14217,2.0,4,10,47.3244,-122.379,3,0
4,2.5,2201,9542,2.0,3,8,47.4002,-122.317,0,0
3,2.25,1510,6000,1.0,4,7,47.3484,-122.036,0,0
2,1.75,1000,3554,1.0,4,8,47.3811,-122.32,0,0
3,2.75,1050,7200,1.0,3,7,47.7163,-122.303,0,0
3,1.0,1092,7500,1.5,3,6,47.5321,-122.354,0,0
4,2.5,2400,8320,2.0,3,8,47.4808,-121.781,0,0
3,2.25,3400,10000,2.0,3,10,47.6846,-122.284,0,0
3,1.0,1050,16050,1.0,4,7,47.3841,-122.006,0,0
3,1.75,1500,6180,1.0,4,6,47.5689,-122.284,0,0
4,2.5,2310,5526,2.0,3,9,47.6299,-122.02,0,0
5,2.0,1860,9000,2.0,3,7,47.4484,-121.772,0,0
2,1.5,1560,10807,1.0,2,7,47.4444,-122.509,0,0
4,2.5,2390,4200,2.0,3,9,47.6272,-122.318,0,0
5,2.75,2590,6120,2.0,3,8,47.6667,-122.327,0,0
2,1.0,1160,17700,1.0,3,7,47.7244,-122.331,0,0
4,1.75,1850,6000,1.0,4,6,47.4923,-122.247,0,0
3,2.5,2510,9240,2.0,4,8,47.1896,-122.013,0,0
3,2.75,3510,92347,2.0,3,10,47.3735,-122.018,0,0
4,2.75,4230,31747,2.0,4,10,47.731,-122.132,0,0
4,1.75,1920,7665,1.0,4,8,47.4476,-122.128,0,0
3,1.0,980,7606,1.0,3,7,47.4356,-122.29,0,0
2,1.5,1290,1749,1.0,3,8,47.6118,-122.116,0,0
3,1.0,1910,8190,1.0,4,7,47.697,-122.365,0,0
3,1.0,1220,7771,1.0,3,7,47.6326,-122.119,0,0
3,2.5,2490,8582,2.0,3,9,47.625,-122.042,0,0
3,2.5,1990,8991,1.0,3,7,47.3939,-122.164,0,0
4,2.0,1640,5000,2.0,3,7,47.6662,-122.365,0,0
4,1.75,2420,37800,1.0,4,8,47.6688,-122.024,0,0
3,1.75,1350,5850,1.0,4,7,47.4225,-122.328,0,0
3,1.0,1030,7200,1.0,3,6,47.5255,-122.376,0,0
3,2.5,1590,8449,2.0,3,7,47.3493,-122.177,0,0
3,1.75,1460,7700,1.0,3,7,47.6981,-122.127,0,0
4,2.5,3480,13421,2.0,3,11,47.5504,-122.097,0,0
2,1.0,670,6300,1.0,4,6,47.5145,-122.374,0,0
4,2.25,2750,6180,1.0,4,8,47.5691,-122.284,0,0
5,3.0,2930,5500,1.0,3,7,47.5572,-122.281,0,0
5,3.75,2380,7268,1.0,3,8,47.5571,-122.357,0,0
4,3.5,4660,17398,2.0,3,11,47.5422,-122.112,2,0
3,2.0,1470,6950,1.0,5,6,47.7619,-122.343,0,0
4,2.5,3220,35400,2.0,3,9,47.7547,-122.114,0,0
3,1.0,2110,10005,1.0,5,7,47.688,-122.168,0,0
3,1.75,1720,5899,1.0,3,8,47.5399,-122.385,1,0
2,2.5,1170,809,2.0,3,9,47.6875,-122.339,0,0
3,2.5,1710,5633,2.0,3,7,47.7232,-122.161,0,0
2,2.0,1140,1118,2.0,3,7,47.596,-122.311,0,0
4,2.0,1700,8043,1.0,3,7,47.4758,-122.288,0,0
5,2.0,2280,5400,1.5,4,7,47.6674,-122.279,0,0
3,1.0,790,6750,1.0,2,6,47.4984,-122.24,0,0
3,2.25,1280,1187,2.0,3,8,47.6651,-122.368,0,0
4,3.5,4080,10666,2.0,3,9,47.6818,-122.023,0,0
3,1.5,1630,16170,1.0,3,7,47.7104,-122.235,0,0
3,2.5,1730,4065,2.0,3,8,47.5668,-122.005,0,0
4,2.5,2240,8664,1.0,5,8,47.6621,-122.189,0,0
4,2.5,2070,7007,2.0,3,7,47.3968,-122.171,0,0
2,1.0,1150,12775,1.0,4,6,47.502,-122.222,4,1
2,2.0,1930,5479,1.0,3,8,47.7054,-122.011,0,0
3,2.5,2130,3545,3.0,5,9,47.6389,-122.349,0,0
6,4.0,4470,17877,3.0,3,9,47.4514,-122.273,3,0
2,1.0,880,2970,1.0,3,7,47.6868,-122.349,0,0
4,3.5,2550,3600,2.0,3,8,47.7709,-122.39,2,0
3,1.0,1010,15701,1.0,4,7,47.4518,-122.292,0,0
4,2.5,2160,8049,2.0,3,9,47.3337,-122.26,0,0
4,2.0,3140,10437,1.0,4,8,47.5786,-122.229,0,0
3,1.0,1360,13000,1.0,5,6,47.3359,-122.033,0,0
2,1.0,1000,3513,1.0,4,5,47.5935,-122.39,4,0
3,1.75,1420,8126,1.0,3,8,47.3871,-122.189,0,0
5,2.0,2300,7897,2.5,4,8,47.7556,-122.356,0,0
3,2.5,2000,3837,2.0,3,8,47.7713,-122.167,0,0
3,2.5,1440,1102,3.0,3,8,47.6995,-122.346,0,0
3,2.5,2050,15035,2.0,3,9,47.3619,-122.122,0,0
3,1.5,1590,6750,1.0,3,7,47.73,-122.191,0,0
4,3.0,2040,7145,1.0,3,8,47.3275,-122.171,0,0
3,2.5,1950,6871,2.0,3,8,47.7603,-122.307,0,0
4,2.75,2560,6900,1.0,3,8,47.686,-122.297,0,0
3,2.5,1500,5412,1.0,5,7,47.5499,-122.394,0,0
3,2.5,2580,7500,2.0,3,9,47.5577,-122.396,0,0
4,1.75,2000,6000,1.0,5,7,47.6428,-122.348,3,0
4,1.75,1960,8400,1.0,4,8,47.3111,-122.379,0,0
3,1.0,1530,8498,1.0,3,7,47.404,-122.203,0,0
4,2.5,3020,17810,1.0,3,9,47.7735,-122.281,0,0
2,2.0,1250,3360,1.0,3,7,47.6526,-122.349,0,0
3,1.75,2660,7800,1.0,4,8,47.6993,-122.378,0,0
5,2.5,2900,9799,1.0,3,8,47.6255,-122.208,0,0
2,1.5,1450,3840,1.0,3,7,47.684,-122.381,0,0
5,3.5,3270,4080,2.0,3,9,47.6754,-122.327,0,0
5,3.5,3690,11928,2.0,3,9,47.6108,-122.06,0,0
2,1.0,1400,10800,1.0,4,7,47.7726,-122.21,0,0
3,2.75,2820,5348,2.0,3,9,47.7073,-122.118,0,0
4,2.75,1790,47250,1.0,3,7,47.5302,-121.746,0,0
4,2.0,2060,13400,1.0,4,8,47.4404,-122.34,2,0
4,2.25,2050,7201,2.0,3,8,47.7003,-122.165,0,0
2,1.0,830,5720,1.0,4,6,47.7339,-122.339,0,0
4,2.5,2260,5824,2.0,3,8,47.3496,-122.042,0,0
4,2.75,3340,5677,2.0,3,9,47.709,-122.118,0,0
4,1.75,2390,23899,1.0,3,7,47.7557,-122.237,0,0
3,1.0,1110,7208,1.0,3,7,47.6979,-122.124,0,0
3,3.0,1320,1012,3.0,3,8,47.6904,-122.395,0,0
4,4.0,4550,54013,1.0,4,9,47.5964,-122.077,1,0
3,2.5,1260,11877,1.0,3,7,47.4442,-121.762,0,0
3,1.0,1320,24684,1.0,3,7,47.4771,-122.322,0,0
3,2.5,1650,6684,2.0,3,7,47.4051,-122.184,0,0
3,2.75,2660,32757,1.0,4,8,47.7649,-122.098,0,0
3,1.75,1320,9450,1.0,5,7,47.4557,-122.348,0,0
2,1.75,1840,4076,1.0,3,8,47.6875,-122.393,0,0
3,1.75,1140,8263,1.0,5,7,47.7407,-122.327,0,0
2,2.5,1310,2915,2.0,3,8,47.4911,-122.154,0,0
3,2.5,4460,26027,2.0,3,12,47.6573,-122.173,0,0
4,3.5,1800,6400,2.0,3,8,47.625,-122.3,2,0
3,2.0,2350,266151,1.5,3,7,47.6609,-121.892,0,0
4,1.75,1680,7800,1.0,3,7,47.6286,-122.118,0,0
3,1.75,1260,10488,1.0,2,7,47.5417,-122.357,0,0
2,1.0,1100,7500,1.0,3,7,47.7235,-122.326,0,0
5,3.0,2700,5001,2.0,3,10,47.6811,-122.288,0,0
3,1.0,1180,7455,1.0,4,7,47.7276,-122.241,0,0
5,2.75,2830,11795,1.0,4,7,47.5828,-122.118,0,0
4,3.25,2850,4100,2.0,3,10,47.6147,-122.285,3,0
3,2.75,1990,9600,1.0,3,8,47.532,-122.05,0,0
4,2.5,3680,7236,2.0,3,10,47.3543,-122.005,0,0
3,1.5,1200,3060,1.0,4,7,47.679,-122.315,0,0
6,2.75,3610,10003,1.5,4,8,47.6261,-122.125,0,0
3,3.5,2440,3427,2.0,3,7,47.589,-122.165,0,0
2,1.0,2110,4920,1.5,3,7,47.6872,-122.339,0,0
4,1.0,1800,12485,1.0,5,7,47.5729,-122.147,0,0
2,1.0,810,4755,1.0,3,7,47.5313,-122.28,0,0
4,3.25,2470,4760,1.5,5,9,47.6331,-122.31,0,0
2,1.75,1660,5581,1.0,3,8,47.713,-122.033,0,0
5,3.5,3700,8504,2.0,3,8,47.669,-122.275,0,0
3,1.75,2160,6272,1.0,4,8,47.6777,-122.306,0,0
4,2.5,2710,49044,2.0,3,9,47.774,-122.08,0,0
5,3.0,1880,5000,1.0,3,7,47.5453,-122.363,0,0
3,2.0,1400,6380,1.0,4,7,47.7015,-122.316,0,0
4,2.5,3230,12100,1.0,3,9,47.562,-122.146,0,0
4,2.75,2020,2750,1.0,3,8,47.6053,-122.291,0,0
5,3.0,2240,18265,2.0,4,8,47.5171,-122.029,0,0
2,0.75,1160,15029,1.0,4,6,47.6929,-121.87,0,0
4,2.25,1780,6120,1.0,3,8,47.6955,-122.287,0,0
3,2.5,1550,930,2.0,3,8,47.5857,-122.314,0,0
3,2.5,2170,1984,2.5,3,8,47.5401,-122.027,0,0
5,3.75,4170,8142,2.0,3,10,47.5354,-122.181,2,0
2,0.75,1060,48292,1.0,5,6,47.4285,-122.511,2,1
3,2.5,2050,3218,3.0,3,7,47.7612,-122.344,0,0
3,2.5,2060,4399,2.0,3,7,47.5415,-121.884,0,0
3,1.5,1120,11430,1.0,4,7,47.4105,-122.194,0,0
3,1.75,1650,9480,1.0,3,7,47.726,-122.191,0,0
4,2.25,2240,11034,2.0,3,8,47.5894,-122.195,0,0
3,2.25,1606,1452,3.0,3,8,47.7175,-122.284,0,0
3,1.5,1580,10100,1.0,4,7,47.4423,-122.193,0,0
5,3.5,3870,65556,2.0,3,10,47.6403,-121.992,0,0
3,2.5,2440,7632,2.0,3,8,47.3494,-122.301,0,0
5,1.5,1750,12491,1.0,3,6,47.6995,-122.174,0,0
3,2.0,1470,2052,1.5,3,7,47.3084,-122.331,0,0
2,1.75,1500,8645,1.0,4,7,47.3643,-122.115,0,0
4,3.25,3140,3680,2.0,3,10,47.5319,-122.076,0,0
5,2.25,3100,97661,2.0,3,9,47.6624,-122.062,0,0
2,1.0,790,6426,1.0,3,6,47.4933,-122.245,0,0
6,3.0,2470,9328,2.0,3,8,47.6025,-122.153,0,0
3,1.0,1090,6125,1.0,4,6,47.5343,-122.37,0,0
3,2.5,2470,10321,2.0,3,9,47.6694,-122.141,0,0
3,2.5,3160,286181,2.0,3,9,47.3401,-121.946,3,0
3,1.75,2010,8072,1.0,4,8,47.6327,-122.097,0,0
3,1.0,1010,7903,1.0,3,6,47.766,-122.32,0,0
4,1.75,1400,11934,1.0,3,7,47.7346,-122.244,0,0
2,1.75,1300,14500,1.0,3,6,47.4989,-122.329,0,0
3,1.75,1320,10500,1.0,3,7,47.7267,-122.226,0,0
3,2.0,2330,6346,1.5,3,6,47.5135,-122.38,0,0
4,3.5,4020,13515,2.0,3,11,47.6462,-122.212,0,0
3,1.75,1610,38707,1.0,3,7,47.3778,-122.001,0,0
2,1.5,1440,11954,1.0,4,8,47.2909,-122.219,0,0
2,1.5,1020,1060,3.0,3,8,47.6801,-122.348,0,0
5,1.0,1500,9282,1.5,5,6,47.4702,-122.281,0,0
4,2.0,1480,15000,1.0,4,7,47.4312,-122.196,0,0
2,1.5,830,1276,2.0,3,7,47.6175,-122.297,0,0
3,2.25,1590,9960,1.0,3,7,47.7742,-122.287,0,0
3,2.5,2240,3691,2.0,3,7,47.3364,-122.169,0,0
4,3.5,4150,49503,2.0,3,11,47.6746,-122.018,0,0
3,2.25,1650,4859,2.0,3,7,47.7729,-122.172,0,0
5,3.25,3800,15500,1.0,3,7,47.3862,-122.28,0,0
2,2.25,1190,1499,2.0,3,9,47.6666,-122.285,0,0
2,1.0,930,3100,1.0,3,6,47.5943,-122.302,0,0
3,1.5,2160,2260,2.0,5,8,47.6321,-122.371,2,0
3,3.0,2850,9375,1.0,3,8,47.4655,-122.209,0,0
3,2.5,1770,1235,3.0,3,8,47.6965,-122.342,0,0
2,1.0,540,2500,1.0,3,5,47.6729,-122.383,0,0
4,2.25,2440,5000,2.0,3,7,47.5407,-121.89,0,0
5,2.5,2450,6994,2.0,3,8,47.3572,-122.192,0,0
5,2.25,2510,35691,1.0,3,9,47.6435,-122.154,0,0
4,2.5,3320,52707,2.0,3,10,47.6247,-122.016,0,0
2,1.0,840,3522,1.0,3,6,47.6575,-122.395,0,0
3,2.25,1540,1005,3.0,3,8,47.6828,-122.346,0,0
2,1.0,770,17334,1.0,3,7,47.2997,-122.269,0,0
3,2.25,1690,7320,2.0,3,7,47.3889,-122.316,0,0
1,1.0,590,833,1.0,4,7,47.6082,-122.299,0,0
4,2.5,1613,4338,2.0,3,7,47.3859,-122.162,0,0
4,2.5,2750,11830,2.0,3,9,47.4698,-122.121,0,0
3,2.0,2350,5700,1.5,4,8,47.639,-122.31,0,0
2,1.0,790,5985,1.0,3,6,47.4941,-122.24,0,0
3,1.0,1010,9514,1.0,3,7,47.4936,-122.105,0,0
4,2.75,2250,14149,2.0,3,9,47.7353,-121.962,0,0
3,1.0,1090,10296,1.0,4,6,47.7743,-122.26,0,0
2,2.5,1160,1219,3.0,3,8,47.6543,-122.358,0,0
4,2.0,1780,5043,1.0,3,7,47.7045,-122.342,0,0
3,1.0,1320,3625,2.0,3,7,47.6049,-122.288,0,0
3,2.25,1650,7313,1.0,3,7,47.7375,-122.194,0,0
4,3.75,4490,34982,2.0,3,12,47.6406,-122.156,0,0
2,1.0,740,9003,1.0,3,5,47.4217,-122.197,0,0
2,1.0,820,4206,1.0,3,5,47.7076,-122.284,0,0
3,2.5,3410,13809,1.0,4,10,47.3424,-122.326,3,0
4,2.25,2070,7200,1.0,5,8,47.697,-122.169,0,0
4,2.75,2700,6000,2.0,4,8,47.586,-122.383,0,0
3,2.25,1670,1596,2.0,3,8,47.6474,-122.396,0,0
3,2.0,1030,7260,1.0,3,6,47.5113,-122.347,0,0
3,1.0,1000,8512,1.0,3,6,47.2151,-121.993,0,0
3,1.5,1320,7980,1.0,3,7,47.5068,-122.259,0,0
3,1.75,2040,4125,1.5,4,8,47.6608,-122.359,0,0
3,2.25,1670,6240,1.0,4,8,47.6413,-122.113,0,0
3,3.25,1370,1194,3.0,3,8,47.6718,-122.388,0,0
4,2.5,3230,40319,2.0,4,10,47.4856,-122.069,0,0
3,2.75,1690,5763,1.0,5,7,47.7336,-122.202,0,0
3,2.5,2040,6000,1.0,3,8,47.6334,-122.35,0,0
4,2.5,1780,5822,2.0,3,7,47.4455,-122.169,0,0
3,3.0,4910,43560,2.0,4,10,47.5911,-122.131,0,0
3,1.0,1040,8892,1.0,4,6,47.3273,-122.349,0,0
3,1.75,2380,10450,1.5,3,8,47.3143,-122.37,0,0
4,2.0,1900,76877,1.0,3,8,47.3491,-122.113,0,0
4,3.25,3500,5960,2.0,3,9,47.6944,-122.022,0,0
4,2.5,1610,4052,2.0,3,7,47.3603,-122.081,0,0
4,2.25,2630,4000,2.0,5,9,47.6393,-122.317,0,0
5,2.75,2330,8000,1.0,4,7,47.6651,-122.144,0,0
2,2.0,1680,6194,1.0,3,8,47.7136,-122.03,0,0
3,2.25,2600,220300,1.5,5,8,47.4562,-122.016,0,0
4,3.0,2100,3800,2.0,3,8,47.6807,-122.291,0,0
3,1.0,1380,10112,1.0,4,7,47.3196,-122.351,0,0
3,1.75,1890,7004,1.0,3,7,47.5557,-122.28,0,0
3,2.5,1620,1377,2.0,3,8,47.6195,-122.299,0,0
3,2.5,2460,4399,2.0,3,7,47.5415,-121.884,0,0
3,3.0,1571,2017,3.0,3,8,47.7338,-122.309,0,0
2,1.0,720,5160,1.0,3,6,47.5274,-122.357,0,0
3,1.75,1250,9486,1.0,4,6,47.4341,-122.446,0,0
2,1.75,1460,10506,1.0,3,7,47.4048,-122.178,0,0
7,4.0,3150,7800,2.0,3,8,47.5259,-122.279,0,0
4,2.75,3360,9100,1.0,4,8,47.5641,-122.149,0,0
4,1.0,1640,6305,1.5,5,6,47.5563,-122.28,0,0
3,1.75,1300,8800,1.0,4,8,47.6199,-122.116,0,0
3,2.5,2130,8404,2.0,3,8,47.4623,-122.13,0,0
4,2.5,1960,7230,2.0,3,8,47.2855,-122.36,0,0
3,2.5,2150,7484,2.0,3,8,47.6191,-122.043,0,0
4,2.5,2510,8580,2.0,4,8,47.295,-122.37,0,0
4,2.75,2490,9714,1.0,4,8,47.7496,-122.201,0,0
3,2.0,2360,6149,2.0,3,8,47.5433,-122.384,3,0
3,2.25,2040,435600,2.0,4,7,47.2328,-121.945,2,0
1,1.0,680,1638,1.0,1,6,47.5832,-122.399,4,0
2,1.0,720,5040,1.0,3,6,47.5267,-122.36,0,0
3,2.5,1680,4075,2.0,3,7,47.6964,-122.024,0,0
3,1.75,2420,65501,2.0,3,8,47.6525,-122.087,1,0
6,3.0,2630,8800,1.0,3,7,47.7166,-122.293,0,0
3,2.0,1840,2825,1.0,3,7,47.6428,-122.302,0,0
3,1.75,920,3600,1.0,4,6,47.6386,-122.365,0,0
4,3.5,3915,6364,2.0,3,9,47.6844,-122.016,0,0
4,2.5,2320,8721,2.0,3,8,47.7326,-122.226,0,0
3,1.75,1610,10796,1.0,3,7,47.6272,-122.208,0,0
3,1.0,1050,5156,1.5,3,7,47.5169,-122.358,0,0
4,3.25,2500,5801,1.5,3,8,47.632,-122.29,0,0
3,3.5,2940,6431,2.0,3,10,47.5818,-122.047,0,0
2,1.5,1170,5248,1.0,5,6,47.5318,-122.374,0,0
2,1.5,1160,8060,1.0,4,7,47.5146,-122.386,0,0
3,1.5,1460,15000,1.0,3,7,47.3182,-122.271,0,0
4,1.75,1990,23200,1.0,4,7,47.486,-122.129,0,0
3,2.5,2150,4084,2.0,3,8,47.5488,-122.372,0,0
3,2.5,1700,1156,2.0,3,9,47.6373,-122.369,2,0
4,2.5,2960,37430,2.0,3,9,47.3988,-122.023,0,0
3,2.5,1940,4927,2.0,3,8,47.4479,-122.12,0,0
4,2.5,3060,7920,1.0,3,8,47.7675,-122.261,0,0
3,2.25,1640,8625,1.0,3,8,47.6772,-122.153,0,0
3,1.75,1110,10402,1.0,4,7,47.5676,-122.177,0,0
4,2.5,3310,6500,2.0,3,8,47.515,-121.87,0,0
4,2.5,2990,9614,1.0,4,9,47.3424,-122.329,2,0
3,1.0,1010,5000,1.0,3,7,47.675,-122.394,0,0
3,2.5,1860,415126,2.0,3,7,47.3974,-122.005,0,0
5,3.0,1940,6355,1.0,3,8,47.498,-122.322,0,0
3,2.0,1760,16928,1.0,3,7,47.6363,-122.202,0,0
3,1.75,1640,11730,1.0,5,7,47.7351,-122.189,0,0
3,1.75,1810,24586,1.0,4,9,47.5314,-122.222,4,0
4,2.75,2050,17859,1.0,4,7,47.5945,-122.056,0,0
4,2.5,2040,5000,1.5,5,7,47.6786,-122.36,0,0
5,2.75,2400,8050,2.0,3,8,47.2635,-122.209,0,0
4,1.75,2570,12039,1.0,3,8,47.626,-122.048,0,0
3,1.75,2460,4240,1.0,4,7,47.6593,-122.337,0,0
3,2.25,1260,3000,2.0,3,7,47.5454,-121.997,0,0
2,1.0,930,36478,1.0,3,6,47.5699,-122.164,2,0
4,2.5,2720,7991,2.0,3,9,47.7168,-122.331,0,0
3,2.25,1890,9646,1.0,3,8,47.4838,-122.299,0,0
4,2.5,2120,3720,2.0,3,8,47.5526,-121.994,0,0
3,2.25,1140,977,2.0,3,7,47.5439,-122.375,0,0
2,2.0,1040,5796,1.0,4,6,47.7362,-122.29,2,0
3,1.75,1710,6400,1.0,4,7,47.3036,-122.377,0,0
4,2.25,1660,3200,2.0,3,7,47.3666,-122.019,0,0
3,2.0,1460,3600,2.0,3,7,47.6123,-122.314,0,0
3,1.5,1420,1192,2.0,3,8,47.5881,-122.304,0,0
3,1.0,1050,5233,1.0,5,5,47.3106,-121.999,0,0
5,2.75,1990,3750,1.5,4,7,47.6733,-122.358,0,0
4,2.5,2320,4683,2.0,3,7,47.3349,-122.059,0,0
4,2.25,2340,13383,1.0,3,8,47.6211,-122.037,0,0
3,1.5,1255,1374,3.0,3,7,47.7145,-122.311,0,0
4,2.5,3560,46644,2.0,3,11,47.7268,-122.05,0,0
5,4.0,4430,9000,2.0,3,10,47.6168,-122.216,0,0
2,1.5,1310,1264,2.0,3,8,47.5772,-122.409,0,0
3,1.75,2170,10018,1.0,4,7,47.3087,-122.264,0,0
5,2.75,2730,6401,2.0,3,8,47.7685,-122.16,0,0
5,1.5,2160,5000,1.5,4,8,47.6645,-122.36,2,0
5,2.75,2110,5120,2.0,3,7,47.5294,-122.357,0,0
6,2.5,3010,17864,2.0,3,8,47.7209,-122.372,0,0
